Year,A woman can apply for a passport in the same way as a man (1=yes; 0=no),"A woman can be ""head of household"" in the same way as a man (1=yes; 0=no)",A woman can choose where to live in the same way as a man (1=yes; 0=no),A woman can get a job in the same way as a man (1=yes; 0=no),A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),A woman can open a bank account in the same way as a man (1=yes; 0=no),A woman can register a business in the same way as a man (1=yes; 0=no),A woman can sign a contract in the same way as a man (1=yes; 0=no),A woman can travel outside her home in the same way as a man (1=yes; 0=no),A woman can travel outside the country in the same way as a man (1=yes; 0=no),A woman can work at night in the same way as a man (1=yes; 0=no),A woman can work in a job deemed dangerous in the same way as a man (1=yes; 0=no),A woman can work in an industrial job in the same way as a man (1=yes; 0=no),A woman has the same rights to remarry as a man (1=yes; 0=no),"Access to anti-retroviral drugs, female (%)","Access to anti-retroviral drugs, male (%)","Adjusted net enrollment rate, primary, female (% of primary school age children)","Adjusted net enrollment rate, primary, male (% of primary school age children)","Adolescent fertility rate (births per 1,000 women ages 15-19)","Age at first marriage, female","Age at first marriage, male","Age population, age 00, female, interpolated","Age population, age 00, male, interpolated","Age population, age 01, female, interpolated","Age population, age 01, male, interpolated","Age population, age 02, female, interpolated","Age population, age 02, male, interpolated","Age population, age 03, female, interpolated","Age population, age 03, male, interpolated","Age population, age 04, female, interpolated","Age population, age 04, male, interpolated","Age population, age 05, female, interpolated","Age population, age 05, male, interpolated",Births attended by skilled health staff (% of total),"Child employment in agriculture, female (% of female economically active children ages 7-14)","Child employment in agriculture, male (% of male economically active children ages 7-14)","Child employment in manufacturing, female (% of female economically active children ages 7-14)","Child employment in manufacturing, male (% of male economically active children ages 7-14)","Child employment in services, female (% of female economically active children ages 7-14)","Child employment in services, male (% of male economically active children ages 7-14)","Children in employment, female (% of female children ages 7-14)","Children in employment, male (% of male children ages 7-14)","Children in employment, study and work, female (% of female children in employment, ages 7-14)","Children in employment, study and work, male (% of male children in employment, ages 7-14)","Children in employment, work only, female (% of female children in employment, ages 7-14)","Children in employment, work only, male (% of male children in employment, ages 7-14)","Children out of school, primary, female","Children out of school, primary, male","Condom use, population ages 15-24, female (% of females ages 15-24)","Contraceptive prevalence, any method (% of married women ages 15-49)","Contributing family workers, female (% of female employment) (modeled ILO estimate)","Contributing family workers, male (% of male employment) (modeled ILO estimate)",Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),Decision maker about Visits to her family or relatives: wife and husband jointly (% of women age 15-49),Decision maker about a woman's own health care: mainly husband (% of women age 15-49),Decision maker about a woman's own health care: mainly wife (% of women age 15-49),Decision maker about a woman's own health care: other (% of women age 15-49),Decision maker about a woman's own health care: someone else (% of women age 15-49),Decision maker about a woman's own health care: wife and husband jointly (% of women age 15-49),Decision maker about a woman's visits to her family or relatives: mainly husband (% of women age 15-49),Decision maker about a woman's visits to her family or relatives: mainly wife (% of women age 15-49),Decision maker about a woman's visits to her family or relatives: other (% of women age 15-49),Decision maker about a woman's visits to her family or relatives: someone else (% of women age 15-49),Decision maker about major household purchases: mainly husband (% of women age 15-49),Decision maker about major household purchases: mainly wife (% of women age 15-49),Decision maker about major household purchases: other (% of women age 15-49),Decision maker about major household purchases: someone else (% of women age 15-49),Decision maker about major household purchases: wife and husband jointly (% of women age 15-49),Demand for family planning satisfied by any methods (% of married women with demand for family planning),Dismissal of pregnant workers is prohibited (1=yes; 0=no),"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)","Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)","Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)","Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)","Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)","Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)","Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)","Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)","Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","Employers, female (% of female employment) (modeled ILO estimate)","Employers, male (% of male employment) (modeled ILO estimate)","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","Employment in industry, female (% of female employment) (modeled ILO estimate)","Employment in industry, male (% of male employment) (modeled ILO estimate)","Employment in services, female (% of female employment) (modeled ILO estimate)","Employment in services, male (% of male employment) (modeled ILO estimate)","Employment to population ratio, 15+, female (%) (modeled ILO estimate)","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",Female headed households (% of households with a female head),Female migrants (% of international migrant stock),Female professional and technical workers (% of total),"Fertility rate, total (births per woman)",Firms with female participation in ownership (% of firms),Firms with female top manager (% of firms),"Gross intake ratio in first grade of primary education, female (% of relevant age group)","Gross intake ratio in first grade of primary education, male (% of relevant age group)",Households with water 30 minutes or longer away round trip (%),Households with water less than 30 minutes away round trip (%),Households with water on the premises (%),"Incidence of HIV, ages 15-24, female (per 1,000 uninfected female population ages 15-24)","Incidence of HIV, ages 15-24, male (per 1,000 uninfected male population ages 15-24)","Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)","Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","Labor force, female","Labor force, female (% of total labor force)",Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),Length of paid maternity leave (calendar days),Length of paid parental leave for father (calendar days),Length of paid parental leave for mother (calendar days),Length of paid paternity leave (calendar days),Length of paid shared parental leave (calendar days),"Life expectancy at age 60, female (years)","Life expectancy at age 60, male (years)","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)",Lifetime risk of maternal death (%),Lifetime risk of maternal death (1 in: rate varies by country),"Literacy rate, adult female (% of females ages 15 and above)","Literacy rate, adult male (% of males ages 15 and above)","Literacy rate, youth (ages 15-24), gender parity index (GPI)","Literacy rate, youth female (% of females ages 15-24)","Literacy rate, youth male (% of males ages 15-24)",Location of cooking: inside the house (% of households),Location of cooking: other places (% of households),Location of cooking: outdoors (% of households),Location of cooking: separate building (% of households),Main cooking fuel: LPG/natural gas/biogas (% of households),Main cooking fuel: agricultural crop (% of households),Main cooking fuel: charcoal (% of households),Main cooking fuel: electricity  (% of households),Main cooking fuel: straw/shrubs/grass (% of households),Main cooking fuel: wood (% of households),Male and female surviving spouses have equal rights to inherit assets (1=yes; 0=no),"Mandatory retirement age, female","Mandatory retirement age, male",Maternal leave benefits (% of wages paid in covered period),"Maternal mortality ratio (modeled estimate, per 100,000 live births)","Maternal mortality ratio (national estimate, per 100,000 live births)","Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Net intake rate in grade 1, female (% of official school-age population)","Net intake rate in grade 1, male (% of official school-age population)","Own-account workers, female (% of female employment) (modeled ILO estimate)","Own-account workers, male (% of male employment) (modeled ILO estimate)",Paid leave is available to fathers (1=yes; 0=no),Paid leave of at least 14 weeks available to mothers (1=yes; 0=no),"Part time employment, female (% of total female employment)","Part time employment, male (% of total male employment)","Persistence to grade 5, female (% of cohort)","Persistence to grade 5, male (% of cohort)","Persistence to last grade of primary, female (% of cohort)","Persistence to last grade of primary, male (% of cohort)",Pregnant women receiving prenatal care (%),"Prevalence of HIV, female (% ages 15-24)","Prevalence of HIV, male (% ages 15-24)","Prevalence of current tobacco use, females (% of female adults)","Prevalence of current tobacco use, males (% of male adults)","Prevalence of obesity, female (% of female population ages 18+)","Prevalence of obesity, male (% of male population ages 18+)","Prevalence of underweight, weight for age, female (% of children under 5)","Prevalence of underweight, weight for age, male (% of children under 5)","Primary completion rate, female (% of relevant age group)","Primary completion rate, male (% of relevant age group)","Primary education, pupils (% female)","Primary education, teachers (% female)","Progression to secondary school, female (%)","Progression to secondary school, male (%)",Proportion of seats held by women in national parliaments (%),Proportion of women in ministerial level positions (%),Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),Ratio of female to male youth unemployment rate (%) (national estimate),"Repeaters, primary, female (% of female enrollment)","Repeaters, primary, male (% of male enrollment)","Retirement age with full benefits, female","Retirement age with full benefits, male","Rural population, female (% of total)","Rural population, male (% of total)","School enrollment, preprimary, female (% gross)","School enrollment, preprimary, male (% gross)","School enrollment, primary (gross), gender parity index (GPI)","School enrollment, primary and secondary (gross), gender parity index (GPI)","School enrollment, primary, female (% gross)","School enrollment, primary, female (% net)","School enrollment, primary, male (% gross)","School enrollment, primary, male (% net)","School enrollment, secondary (gross), gender parity index (GPI)","School enrollment, secondary, female (% gross)","School enrollment, secondary, female (% net)","School enrollment, secondary, male (% gross)","School enrollment, secondary, male (% net)","School enrollment, tertiary (gross), gender parity index (GPI)","School enrollment, tertiary, female (% gross)","School enrollment, tertiary, male (% gross)","School life expectancy, primary to tertiary, female (years)","School life expectancy, primary to tertiary, male (years)","Secondary education, general pupils (% female)","Secondary education, pupils (% female)","Secondary education, teachers (% female)","Secondary education, vocational pupils (% female)","Self-employed, female (% of female employment) (modeled ILO estimate)","Self-employed, male (% of male employment) (modeled ILO estimate)",Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no),"Survival to age 65, female (% of cohort)","Survival to age 65, male (% of cohort)",Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),The age at which women and men can retire with full pension benefits is the same (1=yes; 0=no),The age at which women and men can retire with partial pension benefits is the same (1=yes; 0=no),The government administers 100 percent of maternity leave benefits (1=yes; 0=no),The law grants spouses equal administrative authority over assets during marriage (1=yes; 0=no),The law is free of legal provisions that require a married woman to obey her husband (1=yes; 0=no),The law prohibits discrimination in access to credit based on gender (1=yes; 0=no),The law prohibits discrimination in employment based on gender (1=yes; 0=no),The law provides for the valuation of nonmonetary contributions (1=yes; 0=no),The mandatory retirement age for women and men is the same (1=yes; 0=no),There are periods of absence due to childcare accounted for in pension benefits (1=yes; 0=no),There is legislation on sexual harassment in employment (1=yes; 0=no),There is legislation specifically addressing domestic violence (1=yes; 0=no),There is paid parental leave (1=yes; 0=no),"Time-related underemployment, female (% of employment)","Time-related underemployment, male (% of employment)","Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, male (% of male labor force) (modeled ILO estimate)","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)","Urban population, female (% of total)","Urban population, male (% of total)","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","Vulnerable employment, male (% of male employment) (modeled ILO estimate)","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",Wanted fertility rate (births per woman),Women Business and the Law Index Score (scale 1-100),Women and men have equal ownership rights to immovable property (1=yes; 0=no),"Women participating in decision of visits to family, relatives, friends (% of women age 15-49)",Women participating in decision of what food to cook daily (% of women age 15-49),Women participating in making daily purchase decisions (% of women age 15-49),Women participating in making major household purchase decisions (% of women age 15-49),"Women participating in none of the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",Women participating in own health care decisions (% of women age 15-49),"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",Women who believe a husband is justified in beating his wife (any of five reasons) (%),Women who believe a husband is justified in beating his wife when she argues with him (%),Women who believe a husband is justified in beating his wife when she burns the food (%),Women who believe a husband is justified in beating his wife when she goes out without telling him (%),Women who believe a husband is justified in beating his wife when she neglects the children (%),Women who believe a husband is justified in beating his wife when she refuses sex with him (%),Women who believe a wife is justified refusing sex with her husband for all of the reasons (%),Women who believe a wife is justified refusing sex with her husband for none of the reasons (%),Women who believe a wife is justified refusing sex with her husband if she has recently given birth (%),Women who believe a wife is justified refusing sex with her husband if she is tired or not in the mood (%),Women who believe a wife is justified refusing sex with her husband if she knows he has sex with other women (%),Women who believe a wife is justified refusing sex with her husband if she knows he has sexually transmitted disease (%),Women who were first married by age 15 (% of women ages 20-24),Women who were first married by age 18 (% of women ages 20-24),Women's share of population ages 15+ living with HIV (%)
1960,,,,,,,,,,,,,,,,,,,144.143,,,1698928.5,1768597.0,1532890.5,1586950.5,1431411.5,1478494.5,1347272.0,1388421.0,1273190.0,1309643.0,1207823.0,1240624.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.547,,,,,,,,,,,,,,,,,,,,,,14.8342,13.8941,47.933,45.022,,,,,,,,,,,,,,,,,,,,,,,,345.286,400.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.280346,36.703968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,,,,,,,,,,,,,,,,,,,144.703,,,1751502.5,1824429.5,1587494.5,1644368.0,1485131.0,1534833.0,1401393.5,1445709.5,1328015.0,1367382.5,1260482.0,1295760.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.57,,,,,,,,,,,,,,,,,,,,,,14.8769,13.9461,48.545,45.734,,,,,,,,,,,,,,,,,,,,,,,,340.213,392.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.066986,37.663378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,,,,,,,,,,,,,,,,,,,145.693,,,1799225.0,1875070.0,1640110.0,1700211.5,1540148.0,1592775.5,1455299.5,1502271.0,1382196.0,1424721.0,1315303.0,1353476.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.589,,,,,,,,,,,,,,,,,,,,,,14.9361,13.9989,49.225,46.557,,,,,,,,,,,,,,,,,,,,,,,,333.573,380.677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.995338,38.822941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963,,,,,,,,,,,,,,,,,,,146.22,,,1844720.0,1923109.0,1688280.0,1751282.5,1593280.0,1649219.5,1510524.5,1560392.0,1436202.0,1481315.0,1369515.0,1410765.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.604,,,,,,,,,,,,,,,,,,,,,,14.9812,14.0022,49.829,47.075,,,,,,,,,,,,,,,,,,,,,,,,328.357,377.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.791907,39.409175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,,,,,,,,,,,,,,,,,,,147.08,,,1888735.0,1969077.0,1734473.5,1800048.0,1642194.5,1701101.0,1564098.0,1617115.5,1491722.5,1539512.5,1423747.0,1467373.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.614,,,,,,,,,,,,,,,,,,,,,,15.1365,14.0298,50.851,47.675,,,,,,,,,,,,,,,,,,,,,,,,314.33,371.672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.415537,40.16552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965,,,,,,,,,,,,,,,,,,,147.564,,,1921604.5,2002098.5,1771036.0,1837665.5,1682126.0,1743114.5,1608580.5,1664469.5,1541802.5,1592729.0,1476450.0,1522785.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.616,,,,,,,,,,,,,,,,,,,,,,13.7442,12.2523,46.589,39.127,,,,,,,,,,,,,,,,,,,,,,,,374.028,564.481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.178966,24.963071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966,,,,,,,,,,,,,,,,,,,142.414,,,1952110.5,2033613.5,1804033.0,1870660.5,1718438.5,1780112.5,1647997.5,1705596.0,1585571.0,1639019.0,1525713.5,1574856.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.601,,,,,,,,,,,,,,,,,,,,,,15.0229,13.7933,50.174,46.321,,,,,,,,,,,,,,,,,,,,,,,,340.251,409.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.629005,37.41313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967,,,,,,,,,,,,,,,,,,,138.567,,,1984741.0,2067956.5,1844395.5,1912834.5,1759444.5,1821530.0,1689704.0,1747804.0,1628963.0,1683800.0,1572522.5,1623843.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.577,,,,,,,,,,,,,,,,,,,,,,15.3172,14.0694,52.837,49.366,,,,,,,,,,,,,,,,,,,,,,,,296.11,356.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.172347,42.317276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968,,,,,,,,,,,,,,,,,,,134.249,,,2008734.5,2092732.0,1880475.0,1950642.0,1802308.5,1866402.5,1732492.5,1791209.0,1672079.5,1727601.5,1617088.5,1669971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.54,,,,,,,,,,,,,,,,,,,,,,15.3662,14.0803,53.45,49.885,,,,,,,,,,,,,,,,,,,,,,,,291.114,352.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.001485,42.950565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1969,,,,,,,,,,,,,,,,,,,130.715,,,2034145.5,2119472.5,1907525.5,1978534.5,1840185.5,1906039.5,1776475.0,1837174.5,1715653.5,1771765.5,1660776.5,1714309.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.506,,,,,,,,,,,,,,,,,,,,,,15.4526,14.1355,54.195,50.59,,,,,,,,,,,,,,,,,,,,,,,,283.722,344.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.092912,43.936073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,127.711,,,2060427.0,2147059.5,1935479.5,2007901.5,1868783.0,1935666.0,1815223.0,1877705.5,1760167.0,1818221.0,1704722.0,1758797.5,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.447,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,15.5081,14.1701,54.873,51.193,,,,,,,,,,,,,,,,,,0.0,,,,,,277.18,338.992,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,45.6,31.7999591827393,,,,,,,,,,,,,,,0.861469984054565,0.806020021438599,78.1663131713867,,90.616569519043,,0.532329976558685,12.6047496795654,,23.7591094970703,,0.327199995517731,1.37307000160217,4.19638013839722,5.46911,7.02829,37.09998,34.16979,,25.91155,,,0.0,52.07669,44.743444,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,20.625,0.0,,,,,,,,,,,,,,,,,,,,,,
1971,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,64.97287,74.98977,127.821,19.3,23.8,2081503.0,2169118.0,1964023.0,2037870.0,1898065.5,1966530.5,1844668.5,1908231.0,1799376.5,1859186.0,1749504.5,1805469.5,,,,,,,,,,,,,,3118116.0,2290116.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,3.08014011383057,8.29526996612549,5.59492015838623,,,,14.0502595901489,31.8140296936035,22.6160793304443,0.179829999804497,0.745819985866547,0.452749997377396,,,,,,,,,,,,,,,,,,,5.363,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,15.5798,14.1928,55.505,51.736,,,,,,,,,,,,,,,,,,0.0,,,,,,271.297,334.619,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,5.6618800163269,5.81068992614746,0.84103000164032,0.800249993801117,77.784782409668,64.97287,92.3514099121094,74.98977,0.590480029582977,13.7807302474976,,23.4887199401855,,,,,,,38.90509,36.45042,,29.43774,,,0.0,52.995905,45.431356,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,20.625,0.0,,,,,,,,,,,,,,,,,,,,,,
1972,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,66.09758,76.13424,126.61,,,2102173.0,2191043.0,1987464.0,2062476.5,1927847.0,1997862.5,1874731.0,1939941.5,1829322.0,1890251.0,1788982.0,1846709.0,,,,,,,,,,,,,,3144199.0,2288942.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.291,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,15.6486,14.2759,56.125,52.444,,,,,,,,,,,,,,,,,,0.0,,,,,,265.319,325.437,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,45.1,,,,,,,,,,,,,,5.8032398223877,5.19186019897461,0.844630002975464,0.79926997423172,78.4986724853516,66.09758,92.8117599487305,76.13424,0.571579992771149,13.6035900115967,12.20769,23.9558200836182,20.24585,0.385549992322922,1.50414001941681,3.90132999420166,5.67379,7.36909,37.36805,35.68155,20.7994194030762,30.47594,,,0.0,53.9133,46.54264,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,20.625,0.0,,,,,,,,,,,,,,,,,,,,,,
1973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,128.194,,,2127957.0,2218625.5,2010515.5,2086943.5,1952637.0,2023937.5,1905290.0,1972127.0,1859877.5,1922508.0,1819248.0,1878133.5,,,,,,,,,,,,,,,,,8.6,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.217,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,15.7202,14.3164,56.744,53.041,,,,,,,,,,,,,,,,,,0.0,,,,,,259.719,319.581,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,44.65686,,,,,,,,,,,,,,6.01197004318237,5.33258008956909,0.82956999540329,0.786870002746582,77.7631225585938,,93.5998306274414,,0.57753998041153,13.9854202270508,12.42272,24.3445606231689,20.65378,,,,,,37.6021,35.93338,21.3535900115967,30.7183,,,0.0,54.812946,47.375343,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,20.625,0.0,,,,,,,,,,,,,,,,,,,,,,
